habitat_id,protected_area_m2,overlap_layer,mpa_area_m2
macroalgae_kelp_forest_4007_BM00122734,149780.0873573687,protected_area,
macroalgae_kelp_forest_4015_BM00122742,121345.00000321769,protected_area,
macroalgae_kelp_forest_4055_BM00122782,3700.0000000306172,protected_area,
macroalgae_kelp_forest_4057_BM00122784,50411.26375659427,protected_area,
macroalgae_kelp_forest_4057_BM00122784,44046.736244221574,protected_area,
macroalgae_kelp_forest_4057_BM00122784,44046.736244221574,protected_area,
macroalgae_kelp_forest_4058_BM00122785,114865.5447915438,protected_area,
macroalgae_kelp_forest_4060_BM00122787,109277.5107457045,protected_area,
macroalgae_kelp_forest_4061_BM00122788,92812.50000232394,protected_area,
macroalgae_kelp_forest_4066_BM00122793,5352.375000195003,protected_area,
macroalgae_kelp_forest_4067_BM00122794,278313.00000677654,protected_area,
macroalgae_kelp_forest_4068_BM00122795,172865.77500404767,protected_area,
macroalgae_kelp_forest_4069_BM00122796,8049.840000260666,protected_area,
macroalgae_kelp_forest_4070_BM00122797,42189.500000396074,protected_area,
macroalgae_kelp_forest_4071_BM00122798,8437.50000005748,protected_area,
macroalgae_kelp_forest_4072_BM00122799,31349.535001031836,protected_area,
macroalgae_kelp_forest_4073_BM00122800,33542.00000075891,protected_area,
macroalgae_kelp_forest_4074_BM00122801,35592.000001139095,protected_area,
macroalgae_kelp_forest_4075_BM00122802,118805.00000285954,protected_area,
macroalgae_kelp_forest_4076_BM00122803,342585.02001146675,protected_area,
macroalgae_kelp_forest_4077_BM00122804,95497.1900030591,protected_area,
macroalgae_kelp_forest_4078_BM00122805,203813.50000551564,protected_area,
macroalgae_kelp_forest_4079_BM00122806,219844.1500082965,protected_area,
macroalgae_kelp_forest_4080_BM00122807,802453.013172789,protected_area,
macroalgae_kelp_forest_4082_BM00122809,124670.97500432038,protected_area,
macroalgae_kelp_forest_4083_BM00122810,3196.650548411007,protected_area,
macroalgae_kelp_forest_4084_BM00122811,41018.856334754855,protected_area,
macroalgae_kelp_forest_4085_BM00122812,1010456.9458091462,protected_area,
macroalgae_kelp_forest_4087_BM00122814,73938.11901114452,protected_area,
macroalgae_kelp_forest_4102_BM00122829,109943.15545914829,protected_area,
macroalgae_kelp_forest_4103_BM00122830,8125.000000567525,protected_area,
macroalgae_kelp_forest_4104_BM00122831,124706.00000539815,protected_area,
macroalgae_kelp_forest_4107_BM00122834,160105.01058349508,protected_area,
macroalgae_kelp_forest_4108_BM00122835,391924.32538621547,protected_area,
macroalgae_kelp_forest_4162_BM00122889,56732.63718326503,protected_area,
macroalgae_kelp_forest_4163_BM00122890,278937.2074331542,protected_area,
macroalgae_kelp_forest_4164_BM00122891,113611.82000328052,protected_area,
macroalgae_kelp_forest_4165_BM00122892,110620.00000416563,protected_area,
macroalgae_kelp_forest_4172_BM00122899,85906.82725255973,protected_area,
macroalgae_kelp_forest_4177_BM00122904,66826.03527894715,protected_area,
macroalgae_kelp_forest_4187_BM00122914,122762.00000353847,protected_area,
macroalgae_kelp_forest_4188_BM00122915,278802.0000065259,protected_area,
macroalgae_kelp_forest_4189_BM00122916,107870.2634200361,protected_area,
macroalgae_kelp_forest_4191_BM00122918,81537.50000237249,protected_area,
macroalgae_kelp_forest_4192_BM00122919,99339.50000212353,protected_area,
macroalgae_kelp_forest_4193_BM00122920,425306.5000120717,protected_area,
macroalgae_kelp_forest_4194_BM00122921,141857.5000045172,protected_area,
macroalgae_kelp_forest_4197_BM00122924,44875.00000058772,protected_area,
macroalgae_kelp_forest_4209_BM00122936,55912.46598574235,protected_area,
macroalgae_kelp_forest_4213_BM00122940,45219.98405914966,protected_area,
macroalgae_kelp_forest_4235_BM00122962,472742.82985594607,protected_area,
macroalgae_kelp_forest_4236_BM00122963,41378.54007999199,protected_area,
macroalgae_kelp_forest_4237_BM00122964,312953.1614493223,protected_area,
macroalgae_kelp_forest_4238_BM00122965,236615.50000738777,protected_area,
macroalgae_kelp_forest_4239_BM00122966,266631.50000737596,protected_area,
macroalgae_kelp_forest_4249_BM00122976,168955.4909442038,protected_area,
macroalgae_kelp_forest_4250_BM00122977,1808059.857194981,protected_area,
macroalgae_kelp_forest_4251_BM00122978,120464.50000325101,protected_area,
macroalgae_kelp_forest_4253_BM00122980,102927.99000313059,protected_area,
macroalgae_kelp_forest_4254_BM00122981,6250.000000202272,protected_area,
macroalgae_kelp_forest_4255_BM00122982,65554.9343035951,protected_area,
macroalgae_kelp_forest_4256_BM00122983,1355187.6246017972,protected_area,
macroalgae_kelp_forest_4257_BM00122984,354153.71699480177,protected_area,
macroalgae_kelp_forest_4258_BM00122985,106455.98154978616,protected_area,
macroalgae_kelp_forest_4259_BM00122986,40678.6893277798,protected_area,
macroalgae_kelp_forest_4261_BM00122988,121739.19215803304,protected_area,
macroalgae_kelp_forest_4262_BM00122989,90993.95582765946,protected_area,
macroalgae_kelp_forest_4263_BM00122990,333612.00227166293,protected_area,
macroalgae_kelp_forest_4264_BM00122991,312742.3690183764,protected_area,
macroalgae_kelp_forest_4265_BM00122992,88467.62785064809,protected_area,
macroalgae_kelp_forest_4268_BM00122995,28098.750000678214,protected_area,
macroalgae_kelp_forest_4269_BM00122996,4318.7499996891665,protected_area,
macroalgae_kelp_forest_4274_BM00123001,332581.28057370544,protected_area,
macroalgae_kelp_forest_4275_BM00123002,384620.45348879194,protected_area,
macroalgae_kelp_forest_4276_BM00123003,6999.861873510504,protected_area,
macroalgae_kelp_forest_4278_BM00123005,397940.0636003111,protected_area,
macroalgae_kelp_forest_4279_BM00123006,1461390.589586628,protected_area,
macroalgae_kelp_forest_4286_BM00123013,58210.72698089489,protected_area,
macroalgae_kelp_forest_4293_BM00123020,5937.50000006039,protected_area,
macroalgae_kelp_forest_4294_BM00123021,64531.50000170164,protected_area,
macroalgae_kelp_forest_4295_BM00123022,177200.00000465897,protected_area,
macroalgae_kelp_forest_4296_BM00123023,369928.2500071743,protected_area,
macroalgae_kelp_forest_4297_BM00123024,142927.5000048773,protected_area,
macroalgae_kelp_forest_4298_BM00123025,449117.8850120632,protected_area,
macroalgae_kelp_forest_4299_BM00123026,17695.000000601198,protected_area,
macroalgae_kelp_forest_4300_BM00123027,285358.6800071155,protected_area,
macroalgae_kelp_forest_4301_BM00123028,195375.0000049877,protected_area,
macroalgae_kelp_forest_4302_BM00123029,134499.00000347607,protected_area,
macroalgae_kelp_forest_4303_BM00123030,180185.50000571576,protected_area,
macroalgae_kelp_forest_4304_BM00123031,168737.50000635715,protected_area,
macroalgae_kelp_forest_4305_BM00123032,245709.77000921755,protected_area,
macroalgae_kelp_forest_4306_BM00123033,1940.3349788699973,protected_area,
macroalgae_kelp_forest_4306_BM00123033,291692.16503011313,protected_area,
macroalgae_kelp_forest_4320_BM00123047,178167.7496277442,protected_area,
macroalgae_kelp_forest_4321_BM00123048,929330.0503293723,protected_area,
macroalgae_kelp_forest_4322_BM00123049,224694.00000514174,protected_area,
macroalgae_kelp_forest_4326_BM00123053,986580.593366929,protected_area,
macroalgae_kelp_forest_4329_BM00123056,851314.4780268088,protected_area,
macroalgae_kelp_forest_4329_BM00123056,448946.18229203485,protected_area,
macroalgae_kelp_forest_4339_BM00123066,154000.8382790419,protected_area,
macroalgae_kelp_forest_4369_BM00123096,95234.37500222608,protected_area,
macroalgae_kelp_forest_4370_BM00123097,93125.00000308937,protected_area,
macroalgae_kelp_forest_4371_BM00123098,124819.39364711691,protected_area,
macroalgae_kelp_forest_4395_BM00123122,72256.68107714203,protected_area,
macroalgae_kelp_forest_4417_BM00123144,84062.5000030348,protected_area,
macroalgae_kelp_forest_4442_BM00123169,152343.75000661932,protected_area,
macroalgae_kelp_forest_4443_BM00123170,129218.75000497967,protected_area,
macroalgae_kelp_forest_4444_BM00123171,106640.62500355649,protected_area,
macroalgae_kelp_forest_4445_BM00123172,95156.25000354266,protected_area,
macroalgae_kelp_forest_4452_BM00123179,96093.7500037704,protected_area,
macroalgae_kelp_forest_4457_BM00123184,120000.00000464024,protected_area,
macroalgae_kelp_forest_4476_BM00123203,14486.182908288802,protected_area,
macroalgae_kelp_forest_4498_BM00123225,178027.22842204437,protected_area,
macroalgae_kelp_forest_4499_BM00123226,203.00415185843033,protected_area,
macroalgae_kelp_forest_4510_BM00123237,38750.00000120672,protected_area,
macroalgae_kelp_forest_4519_BM00123246,346093.75001249975,protected_area,
macroalgae_kelp_forest_4522_BM00123249,92500.00000396831,protected_area,
macroalgae_kelp_forest_4539_BM00123266,25980.190563141023,protected_area,
macroalgae_kelp_forest_4541_BM00123268,163324.52512596082,protected_area,
macroalgae_kelp_forest_4542_BM00123269,30233.17587375144,protected_area,
macroalgae_kelp_forest_4577_BM00123304,36438.289302911864,protected_area,
macroalgae_kelp_forest_4597_BM00123324,149721.6118348439,protected_area,
macroalgae_kelp_forest_4599_BM00123326,210312.50000741784,protected_area,
macroalgae_kelp_forest_4604_BM00123331,612968.7500203778,protected_area,
macroalgae_kelp_forest_4607_BM00123334,254140.6250087148,protected_area,
macroalgae_kelp_forest_4608_BM00123335,332968.7500143355,protected_area,
macroalgae_kelp_forest_4610_BM00123337,279218.75001130026,protected_area,
macroalgae_kelp_forest_4617_BM00123344,101663.1933648797,protected_area,
macroalgae_kelp_forest_4627_BM00123354,116171.87500418295,protected_area,
macroalgae_kelp_forest_4680_BM00123407,179071.9375070054,protected_area,
macroalgae_kelp_forest_4681_BM00123408,83501.28731547037,protected_area,
macroalgae_kelp_forest_4682_BM00123409,179759.35075634895,protected_area,
macroalgae_kelp_forest_4683_BM00123410,158515.62500778527,protected_area,
macroalgae_kelp_forest_4685_BM00123412,346015.62501208653,protected_area,
macroalgae_kelp_forest_4688_BM00123415,21904.528164671436,protected_area,
macroalgae_kelp_forest_4689_BM00123416,111319.179353919,protected_area,
macroalgae_kelp_forest_4695_BM00123422,224629.4662778436,protected_area,
macroalgae_kelp_forest_4695_BM00123422,720857.5414429568,protected_area,
macroalgae_kelp_forest_4695_BM00123422,20359697.09550861,protected_area,
macroalgae_kelp_forest_4700_BM00123427,235153.7696236648,protected_area,
macroalgae_kelp_forest_4703_BM00123430,1593512.338095394,protected_area,
macroalgae_kelp_forest_4707_BM00123434,265134.26592674444,protected_area,
macroalgae_kelp_forest_4710_BM00123437,817808.6470890715,protected_area,
macroalgae_kelp_forest_4711_BM00123438,74058.5610583055,protected_area,
macroalgae_kelp_forest_4712_BM00123439,4947.415367105197,protected_area,
macroalgae_kelp_forest_4715_BM00123442,69925.21181977482,protected_area,
macroalgae_kelp_forest_4722_BM00123449,559946.6502101328,protected_area,
macroalgae_kelp_forest_4722_BM00123449,1252063.4083255276,protected_area,
macroalgae_kelp_forest_4734_BM00123461,2755573.222404344,protected_area,
macroalgae_kelp_forest_4740_BM00123467,242162.32332283302,protected_area,
macroalgae_kelp_forest_4740_BM00123467,175401.87082530037,protected_area,
macroalgae_kelp_forest_4740_BM00123467,129713.65170155047,protected_area,
macroalgae_kelp_forest_4746_BM00123473,362676.29751724825,protected_area,
macroalgae_kelp_forest_4746_BM00123473,668594.382517872,protected_area,
macroalgae_kelp_forest_4746_BM00123473,117184.40602895698,protected_area,
macroalgae_kelp_forest_4746_BM00123473,4479304.561289706,protected_area,
macroalgae_kelp_forest_4750_BM00123477,1409509.4086214455,protected_area,
macroalgae_kelp_forest_4750_BM00123477,1196446.8053591023,protected_area,
macroalgae_kelp_forest_4757_BM00123484,532743.7831871852,protected_area,
macroalgae_kelp_forest_4761_BM00123488,309442.6572408617,protected_area,
macroalgae_kelp_forest_4761_BM00123488,8162107.033867017,protected_area,
macroalgae_kelp_forest_4764_BM00123491,6989.566913649709,protected_area,
macroalgae_kelp_forest_4767_BM00123494,569646.6504210563,protected_area,
macroalgae_kelp_forest_4767_BM00123494,26186.522204825997,protected_area,
macroalgae_kelp_forest_4767_BM00123494,51983.76000183635,protected_area,
macroalgae_kelp_forest_4773_BM00123500,127827.86451443314,protected_area,
macroalgae_kelp_forest_4775_BM00123502,138547.83212127505,protected_area,
macroalgae_kelp_forest_4783_BM00123510,331914.9811421677,protected_area,
macroalgae_kelp_forest_4783_BM00123510,40034309.44401083,protected_area,
macroalgae_kelp_forest_4794_BM00123521,265783.71457933204,protected_area,
macroalgae_kelp_forest_4843_BM00123570,260073.16435339965,protected_area,
macroalgae_kelp_forest_4849_BM00123576,196670.9038907403,protected_area,
macroalgae_kelp_forest_4850_BM00123577,2200614.6005711765,protected_area,
macroalgae_kelp_forest_4851_BM00123578,903232.7934533245,protected_area,
macroalgae_kelp_forest_4853_BM00123580,228057.04770631067,protected_area,
macroalgae_kelp_forest_4854_BM00123581,46739.935261110804,protected_area,
macroalgae_kelp_forest_4871_BM00123598,16066812.978531323,protected_area,
macroalgae_kelp_forest_4873_BM00123600,963288.9514537702,protected_area,
macroalgae_kelp_forest_4885_BM00123612,2470036.310343864,protected_area,
macroalgae_kelp_forest_4887_BM00123614,1192469.7077418787,protected_area,
macroalgae_kelp_forest_4890_BM00123617,67735.74441258013,protected_area,
macroalgae_kelp_forest_4890_BM00123617,28422479.10347572,protected_area,
macroalgae_kelp_forest_4890_BM00123617,13207812.369726133,protected_area,
macroalgae_kelp_forest_4897_BM00123624,27531.780465198284,protected_area,
macroalgae_kelp_forest_4900_BM00123627,205531.2500075646,protected_area,
macroalgae_kelp_forest_4901_BM00123628,208906.25000665168,protected_area,
macroalgae_kelp_forest_4902_BM00123629,206096.18990879637,protected_area,
macroalgae_kelp_forest_4903_BM00123630,92343.75000368746,protected_area,
macroalgae_kelp_forest_4904_BM00123631,736832.2901764817,protected_area,
macroalgae_kelp_forest_4907_BM00123634,143293.6250048439,protected_area,
macroalgae_kelp_forest_4909_BM00123636,830265.6250310838,protected_area,
macroalgae_kelp_forest_4911_BM00123638,34686.42170505504,protected_area,
macroalgae_kelp_forest_4911_BM00123638,224898.68310411024,protected_area,
macroalgae_kelp_forest_4912_BM00123639,17279.65938161282,protected_area,
macroalgae_kelp_forest_4912_BM00123639,535726.8814880031,protected_area,
macroalgae_kelp_forest_4913_BM00123640,71123.2532095166,protected_area,
macroalgae_kelp_forest_4913_BM00123640,46000.059294363615,protected_area,
macroalgae_kelp_forest_4914_BM00123641,140518.7500041456,protected_area,
macroalgae_kelp_forest_4917_BM00123644,117234.37500398519,protected_area,
macroalgae_kelp_forest_4920_BM00123647,653762.5000227736,protected_area,
macroalgae_kelp_forest_4923_BM00123650,339059.2150119202,protected_area,
macroalgae_kelp_forest_4924_BM00123651,111482.62500311484,protected_area,
macroalgae_kelp_forest_4929_BM00123656,147995.9179048778,protected_area,
macroalgae_kelp_forest_4930_BM00123657,43206.01090359693,protected_area,
macroalgae_kelp_forest_4931_BM00123658,693581.2500228607,protected_area,
macroalgae_kelp_forest_4936_BM00123663,807112.2894755224,protected_area,
macroalgae_kelp_forest_4943_BM00123670,51012.51781511867,protected_area,
macroalgae_kelp_forest_4963_BM00123690,808022.6231289,protected_area,
macroalgae_kelp_forest_4967_BM00123694,1202010.0002270958,protected_area,
macroalgae_kelp_forest_4992_BM00123719,4631696.697962489,protected_area,
macroalgae_kelp_forest_4993_BM00123720,1515439.4455567333,protected_area,
macroalgae_kelp_forest_4996_BM00123723,264417.39825910376,protected_area,
macroalgae_kelp_forest_4997_BM00123724,499236.5399251184,protected_area,
macroalgae_kelp_forest_4997_BM00123724,7848234.739842888,protected_area,
macroalgae_kelp_forest_5000_BM00123727,1413322.0122520244,protected_area,
macroalgae_kelp_forest_5002_BM00123729,1921604.1483166264,protected_area,
macroalgae_kelp_forest_5003_BM00123730,1342035.103462001,protected_area,
macroalgae_kelp_forest_5004_BM00123731,116600.00000393648,protected_area,
macroalgae_kelp_forest_5008_BM00123735,164859.32035552885,protected_area,
macroalgae_kelp_forest_5009_BM00123736,174312.50000563834,protected_area,
macroalgae_kelp_forest_5010_BM00123737,572914.8596695694,protected_area,
macroalgae_kelp_forest_5011_BM00123738,301406.25000821304,protected_area,
macroalgae_kelp_forest_5012_BM00123739,120721.09935705847,protected_area,
macroalgae_kelp_forest_5012_BM00123739,224435.78460504528,protected_area,
macroalgae_kelp_forest_5015_BM00123742,1374557.82114936,protected_area,
macroalgae_kelp_forest_5018_BM00123745,55429.63314473731,protected_area,
macroalgae_kelp_forest_5018_BM00123745,49324.67935896266,protected_area,
macroalgae_kelp_forest_5019_BM00123746,442286.95980547444,protected_area,
macroalgae_kelp_forest_5021_BM00123748,126512.52242141872,protected_area,
macroalgae_kelp_forest_5021_BM00123748,1613098.7920204902,protected_area,
macroalgae_kelp_forest_5023_BM00123750,371203.9089034486,protected_area,
macroalgae_kelp_forest_5028_BM00123755,301210.3384616392,protected_area,
macroalgae_kelp_forest_5029_BM00123756,1019445.6937159426,protected_area,
macroalgae_kelp_forest_5030_BM00123757,939348.5577343274,protected_area,
macroalgae_kelp_forest_5031_BM00123758,156632.9730384977,protected_area,
macroalgae_kelp_forest_5031_BM00123758,1620018.8752762943,protected_area,
macroalgae_kelp_forest_5044_BM00123771,14948.582916311276,protected_area,
macroalgae_kelp_forest_5044_BM00123771,117320.66533975459,protected_area,
macroalgae_kelp_forest_5045_BM00123772,236250.00000697043,protected_area,
macroalgae_kelp_forest_5047_BM00123774,424646.8594123573,protected_area,
macroalgae_kelp_forest_5048_BM00123775,556109.4350193954,protected_area,
macroalgae_kelp_forest_5062_BM00123789,721002.3805386638,protected_area,
macroalgae_kelp_forest_5063_BM00123790,152022.557254662,protected_area,
macroalgae_kelp_forest_5064_BM00123791,256811.4700069546,protected_area,
macroalgae_kelp_forest_5065_BM00123792,655660.1943204798,protected_area,
macroalgae_kelp_forest_5066_BM00123793,105672.86185283196,protected_area,
macroalgae_kelp_forest_5067_BM00123794,476667.1640666878,protected_area,
macroalgae_kelp_forest_5068_BM00123795,391909.79662352044,protected_area,
macroalgae_kelp_forest_5124_BM00123851,14290.546207683306,protected_area,
macroalgae_kelp_forest_5125_BM00123852,148792.93141402147,protected_area,
macroalgae_kelp_forest_5131_BM00123858,313144.20137382025,protected_area,
macroalgae_kelp_forest_5132_BM00123859,83302.40944979584,protected_area,
macroalgae_kelp_forest_5135_BM00123862,151848.2620939023,protected_area,
macroalgae_kelp_forest_5136_BM00123863,169744.8316922969,protected_area,
macroalgae_kelp_forest_5137_BM00123864,228801.66474065706,protected_area,
macroalgae_kelp_forest_5144_BM00123871,62413.30229583057,protected_area,
macroalgae_kelp_forest_5146_BM00123873,520195.3994768594,protected_area,
macroalgae_kelp_forest_5153_BM00123880,162393.37500411522,protected_area,
macroalgae_kelp_forest_5154_BM00123881,57136.22279240403,protected_area,
macroalgae_kelp_forest_5161_BM00123888,253766.02450135755,protected_area,
macroalgae_kelp_forest_5162_BM00123889,132724.41837325742,protected_area,
macroalgae_kelp_forest_5165_BM00123892,124637.04798242982,protected_area,
macroalgae_kelp_forest_5174_BM00123901,280299.081660468,protected_area,
macroalgae_kelp_forest_5175_BM00123902,137143.34249781907,protected_area,
macroalgae_kelp_forest_5176_BM00123903,305000.73925990326,protected_area,
macroalgae_kelp_forest_5196_BM00123923,568831.9912341144,protected_area,
macroalgae_kelp_forest_5198_BM00123925,660641.5081201071,protected_area,
macroalgae_kelp_forest_5208_BM00123935,71984.04293247533,protected_area,
macroalgae_kelp_forest_5215_BM00123942,209518.7500072466,protected_area,
macroalgae_kelp_forest_5245_BM00123972,54790.63387186006,protected_area,
macroalgae_kelp_forest_5248_BM00123975,251272.4654176358,protected_area,
macroalgae_kelp_forest_5249_BM00123976,688906.2500250665,protected_area,
macroalgae_kelp_forest_5251_BM00123978,816171.8750310875,protected_area,
macroalgae_kelp_forest_5252_BM00123979,275423.375010106,protected_area,
macroalgae_kelp_forest_5256_BM00123983,768721.5165773884,protected_area,
macroalgae_kelp_forest_5258_BM00123985,272925.704109645,protected_area,
macroalgae_kelp_forest_5263_BM00123990,213046.87500669932,protected_area,
macroalgae_kelp_forest_5267_BM00123994,18574.591500698094,protected_area,
macroalgae_kelp_forest_5269_BM00123996,44527.2130814317,protected_area,
macroalgae_kelp_forest_5271_BM00123998,574687.5000197764,protected_area,
macroalgae_kelp_forest_5282_BM00124009,5232563.937484795,protected_area,
macroalgae_kelp_forest_5285_BM00124012,325027.15244537184,protected_area,
macroalgae_kelp_forest_5290_BM00124017,128990.62500297611,protected_area,
macroalgae_kelp_forest_5297_BM00125088,157322.40909379473,protected_area,
macroalgae_kelp_forest_5307_BM00125098,154219.08801463924,protected_area,
macroalgae_kelp_forest_5309_BM00125100,307408.12571885815,protected_area,
macroalgae_kelp_forest_5320_BM00125111,129294.81401586354,protected_area,
macroalgae_kelp_forest_5322_BM00125113,195048.4604989918,protected_area,
macroalgae_kelp_forest_5326_BM00125117,183840.6386407557,protected_area,
macroalgae_kelp_forest_5327_BM00125118,121777.14030485126,protected_area,
macroalgae_kelp_forest_5328_BM00125119,93615.61079446368,protected_area,
macroalgae_kelp_forest_5329_BM00125120,812334.9049847962,protected_area,
macroalgae_kelp_forest_5330_BM00125121,593322.8691867564,protected_area,
macroalgae_kelp_forest_5331_BM00125122,474802.0759395869,protected_area,
macroalgae_kelp_forest_5332_BM00125123,86265.56653242855,protected_area,
macroalgae_kelp_forest_5333_BM00125124,247350.81430763262,protected_area,
macroalgae_kelp_forest_5336_BM00125127,146424.52572639694,protected_area,
macroalgae_kelp_forest_5336_BM00125127,33147.90824224803,protected_area,
macroalgae_kelp_forest_5337_BM00125128,527463.3617782719,protected_area,
macroalgae_kelp_forest_5338_BM00125129,186697.37201649148,protected_area,
macroalgae_kelp_forest_5339_BM00125130,82760.63593682984,protected_area,
macroalgae_kelp_forest_5340_BM00125131,16672.938580882226,protected_area,
macroalgae_kelp_forest_5340_BM00125131,283923.66845377925,protected_area,
macroalgae_kelp_forest_5341_BM00125132,7449810.389269183,protected_area,
macroalgae_kelp_forest_5341_BM00125132,38654312.45308337,protected_area,
macroalgae_kelp_forest_5342_BM00125133,610794.4670137642,protected_area,
macroalgae_kelp_forest_5344_BM00125135,142374.51342330678,protected_area,
macroalgae_kelp_forest_5344_BM00125135,2018861.5802088045,protected_area,
macroalgae_kelp_forest_5346_BM00125137,362794.75301038986,protected_area,
macroalgae_kelp_forest_5352_BM00125143,195232.95485484976,protected_area,
macroalgae_kelp_forest_5353_BM00125144,163189.90645127534,protected_area,
macroalgae_kelp_forest_5375_BM00125166,137266.5896677828,protected_area,
macroalgae_kelp_forest_5382_BM00125173,95135.24410676333,protected_area,
macroalgae_kelp_forest_5399_BM00125190,210240.3062712745,protected_area,
macroalgae_kelp_forest_5403_BM00125194,100189.46643107515,protected_area,
macroalgae_kelp_forest_5413_BM00125204,211723.53875454454,protected_area,
macroalgae_kelp_forest_5423_BM00125214,30205.9177089503,protected_area,
macroalgae_kelp_forest_5423_BM00125214,195633.5874005898,protected_area,
macroalgae_kelp_forest_5425_BM00125216,663468.2727283945,protected_area,
macroalgae_kelp_forest_5426_BM00125217,865518.1680366695,protected_area,
macroalgae_kelp_forest_5428_BM00125219,718104.2658019996,protected_area,
macroalgae_kelp_forest_5428_BM00125219,752365.1433165078,protected_area,
macroalgae_kelp_forest_5438_BM00125229,206561.7504557583,protected_area,
macroalgae_kelp_forest_5439_BM00125230,92311.03787558376,protected_area,
macroalgae_kelp_forest_5449_BM00125240,731177.2155750978,protected_area,
macroalgae_kelp_forest_5457_BM00125248,228843.8473688338,protected_area,
macroalgae_kelp_forest_5459_BM00125250,119055.58590337512,protected_area,
macroalgae_kelp_forest_5461_BM00125252,33043.88083374687,protected_area,
macroalgae_kelp_forest_5461_BM00125252,95412.51634794244,protected_area,
macroalgae_kelp_forest_5462_BM00125253,246988.36471391472,protected_area,
macroalgae_kelp_forest_5465_BM00125256,199121.83293970674,protected_area,
macroalgae_kelp_forest_5467_BM00125258,575.7917025024769,protected_area,
macroalgae_kelp_forest_5468_BM00125259,122174.6139587984,protected_area,
macroalgae_kelp_forest_5469_BM00125260,255958.10194999524,protected_area,
macroalgae_kelp_forest_5470_BM00125261,194777.49803014082,protected_area,
macroalgae_kelp_forest_5471_BM00125262,173261.90028855906,protected_area,
macroalgae_kelp_forest_5472_BM00125263,523515.5171050561,protected_area,
macroalgae_kelp_forest_5473_BM00125264,7906.309063014856,protected_area,
macroalgae_kelp_forest_5473_BM00125264,186135.26195425182,protected_area,
macroalgae_kelp_forest_5473_BM00125264,118642.38137973745,protected_area,
macroalgae_kelp_forest_5474_BM00125265,65662.00148697649,protected_area,
macroalgae_kelp_forest_5475_BM00125266,169055.07652676225,protected_area,
macroalgae_kelp_forest_5476_BM00125267,1443.7239789078774,protected_area,
macroalgae_kelp_forest_5476_BM00125267,340088.5465623673,protected_area,
macroalgae_kelp_forest_5476_BM00125267,127025.6989626421,protected_area,
macroalgae_kelp_forest_5477_BM00125268,90871.90598491734,protected_area,
macroalgae_kelp_forest_5479_BM00125270,241637.7947929287,protected_area,
macroalgae_kelp_forest_5480_BM00125271,118869.37139543722,protected_area,
macroalgae_kelp_forest_5481_BM00125272,4337.293146936375,protected_area,
macroalgae_kelp_forest_5481_BM00125272,330361.29630807304,protected_area,
macroalgae_kelp_forest_5482_BM00125273,231856.35772990086,protected_area,
macroalgae_kelp_forest_5483_BM00125274,6442.826233519677,protected_area,
macroalgae_kelp_forest_5483_BM00125274,79399.80411497506,protected_area,
macroalgae_kelp_forest_5483_BM00125274,2161.0373290214366,protected_area,
macroalgae_kelp_forest_5484_BM00125275,359520.3878930336,protected_area,
macroalgae_kelp_forest_5485_BM00125276,607445.972502005,protected_area,
macroalgae_kelp_forest_5487_BM00125278,140094.97619745374,protected_area,
macroalgae_kelp_forest_5489_BM00125280,837556.2240089909,protected_area,
macroalgae_kelp_forest_5490_BM00125281,1538388.3226152698,protected_area,
macroalgae_kelp_forest_5493_BM00125284,185242.97560242872,protected_area,
macroalgae_kelp_forest_5494_BM00125285,243763.7172207632,protected_area,
macroalgae_kelp_forest_5495_BM00125286,153636.68334418925,protected_area,
macroalgae_kelp_forest_5497_BM00125288,2895627.7345708134,protected_area,
macroalgae_kelp_forest_5497_BM00125288,3232.5300671511186,protected_area,
macroalgae_kelp_forest_5498_BM00125289,1078031.5294069059,protected_area,
macroalgae_kelp_forest_5499_BM00125290,129739.50203598343,protected_area,
macroalgae_kelp_forest_5500_BM00125291,1942439.4954102903,protected_area,
macroalgae_kelp_forest_5501_BM00125292,452642.8824467344,protected_area,
macroalgae_kelp_forest_5502_BM00125293,1465750.855493971,protected_area,
macroalgae_kelp_forest_5504_BM00125295,771180.5648789939,protected_area,
macroalgae_kelp_forest_5505_BM00125296,203694.16910669094,protected_area,
macroalgae_kelp_forest_5508_BM00125299,77977.05652581241,protected_area,
macroalgae_kelp_forest_5508_BM00125299,74990.1607154368,protected_area,
macroalgae_kelp_forest_5513_BM00125304,803807.6251684495,protected_area,
macroalgae_kelp_forest_5513_BM00125304,113204.26100213148,protected_area,
macroalgae_kelp_forest_5526_BM00125317,6513.2651510985415,protected_area,
macroalgae_kelp_forest_5527_BM00125318,10363.653523988234,protected_area,
macroalgae_kelp_forest_5544_BM00125335,598610.7489001778,protected_area,
macroalgae_kelp_forest_5549_BM00125340,300741.1426297692,protected_area,
macroalgae_kelp_forest_5549_BM00125340,48354.09957477662,protected_area,
macroalgae_kelp_forest_5549_BM00125340,553429.9972463463,protected_area,
macroalgae_kelp_forest_5551_BM00125342,203038.96260876156,protected_area,
macroalgae_kelp_forest_5552_BM00125343,144722.58680645726,protected_area,
macroalgae_kelp_forest_5560_BM00125351,655744.8877942039,protected_area,
macroalgae_kelp_forest_5561_BM00125352,85207.41812878454,protected_area,
macroalgae_kelp_forest_5568_BM00125359,10798.443636142156,protected_area,
macroalgae_kelp_forest_5569_BM00125360,123525.49566989543,protected_area,
