FID,id,the_geom,port,port_id,portcode,country,year,tonnagesize,nofvessels,gross_tonnage__gt_thousand,tonnageindex
portvesselsbytonnage.390649,268,POINT (26.25891113300014 60.41009521500001),Loviisa,FILOV,FI_0FILOV,FI,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.390664,268,POINT (26.25891113300014 60.41009521500001),Loviisa,FILOV,FI_0FILOV,FI,2025,Total,,,0
portvesselsbytonnage.393111,269,POINT (19.93127441400003 60.08587646500007),Mariehamn,FIMHQ,FI_0FIMHQ,FI,2025,From 50 000 to 79 999 gross tonnage,329,19748,17
portvesselsbytonnage.393110,269,POINT (19.93127441400003 60.08587646500007),Mariehamn,FIMHQ,FI_0FIMHQ,FI,2025,From 40 000 to 49 999 gross tonnage,206,9878,16
portvesselsbytonnage.393109,269,POINT (19.93127441400003 60.08587646500007),Mariehamn,FIMHQ,FI_0FIMHQ,FI,2025,From 30 000 to 39 999 gross tonnage,156,5490,15
portvesselsbytonnage.393108,269,POINT (19.93127441400003 60.08587646500007),Mariehamn,FIMHQ,FI_0FIMHQ,FI,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.393107,269,POINT (19.93127441400003 60.08587646500007),Mariehamn,FIMHQ,FI_0FIMHQ,FI,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.393106,269,POINT (19.93127441400003 60.08587646500007),Mariehamn,FIMHQ,FI_0FIMHQ,FI,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.393105,269,POINT (19.93127441400003 60.08587646500007),Mariehamn,FIMHQ,FI_0FIMHQ,FI,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.393104,269,POINT (19.93127441400003 60.08587646500007),Mariehamn,FIMHQ,FI_0FIMHQ,FI,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.393103,269,POINT (19.93127441400003 60.08587646500007),Mariehamn,FIMHQ,FI_0FIMHQ,FI,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.393102,269,POINT (19.93127441400003 60.08587646500007),Mariehamn,FIMHQ,FI_0FIMHQ,FI,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.393101,269,POINT (19.93127441400003 60.08587646500007),Mariehamn,FIMHQ,FI_0FIMHQ,FI,2025,From 4 000 to 4 999 gross tonnage,1,4,7
portvesselsbytonnage.393100,269,POINT (19.93127441400003 60.08587646500007),Mariehamn,FIMHQ,FI_0FIMHQ,FI,2025,From 3 000 to 3 999 gross tonnage,,,6
portvesselsbytonnage.393099,269,POINT (19.93127441400003 60.08587646500007),Mariehamn,FIMHQ,FI_0FIMHQ,FI,2025,From 2 000 to 2 999 gross tonnage,6,14,5
portvesselsbytonnage.393098,269,POINT (19.93127441400003 60.08587646500007),Mariehamn,FIMHQ,FI_0FIMHQ,FI,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.393097,269,POINT (19.93127441400003 60.08587646500007),Mariehamn,FIMHQ,FI_0FIMHQ,FI,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.393096,269,POINT (19.93127441400003 60.08587646500007),Mariehamn,FIMHQ,FI_0FIMHQ,FI,2025,From 100 to 499 gross tonnage,2,1,2
portvesselsbytonnage.393095,269,POINT (19.93127441400003 60.08587646500007),Mariehamn,FIMHQ,FI_0FIMHQ,FI,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.393112,269,POINT (19.93127441400003 60.08587646500007),Mariehamn,FIMHQ,FI_0FIMHQ,FI,2025,Total,700,35134,0
portvesselsbytonnage.395924,270,POINT (22.015075684000067 60.465087890999996),Naantali,FINLI,FI_0FINLI,FI,2025,From 50 000 to 79 999 gross tonnage,249,16357,17
portvesselsbytonnage.395923,270,POINT (22.015075684000067 60.465087890999996),Naantali,FINLI,FI_0FINLI,FI,2025,From 40 000 to 49 999 gross tonnage,1,41,16
portvesselsbytonnage.395922,270,POINT (22.015075684000067 60.465087890999996),Naantali,FINLI,FI_0FINLI,FI,2025,From 30 000 to 39 999 gross tonnage,,,15
portvesselsbytonnage.395921,270,POINT (22.015075684000067 60.465087890999996),Naantali,FINLI,FI_0FINLI,FI,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.395920,270,POINT (22.015075684000067 60.465087890999996),Naantali,FINLI,FI_0FINLI,FI,2025,From 10 000 to 19 999 gross tonnage,12,156,13
portvesselsbytonnage.395919,270,POINT (22.015075684000067 60.465087890999996),Naantali,FINLI,FI_0FINLI,FI,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.395918,270,POINT (22.015075684000067 60.465087890999996),Naantali,FINLI,FI_0FINLI,FI,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.395917,270,POINT (22.015075684000067 60.465087890999996),Naantali,FINLI,FI_0FINLI,FI,2025,From 7 000 to 7 999 gross tonnage,6,45,10
portvesselsbytonnage.395916,270,POINT (22.015075684000067 60.465087890999996),Naantali,FINLI,FI_0FINLI,FI,2025,From 6 000 to 6 999 gross tonnage,63,381,9
portvesselsbytonnage.395915,270,POINT (22.015075684000067 60.465087890999996),Naantali,FINLI,FI_0FINLI,FI,2025,From 5 000 to 5 999 gross tonnage,3,16,8
portvesselsbytonnage.395914,270,POINT (22.015075684000067 60.465087890999996),Naantali,FINLI,FI_0FINLI,FI,2025,From 4 000 to 4 999 gross tonnage,9,41,7
portvesselsbytonnage.395913,270,POINT (22.015075684000067 60.465087890999996),Naantali,FINLI,FI_0FINLI,FI,2025,From 3 000 to 3 999 gross tonnage,41,145,6
portvesselsbytonnage.395912,270,POINT (22.015075684000067 60.465087890999996),Naantali,FINLI,FI_0FINLI,FI,2025,From 2 000 to 2 999 gross tonnage,17,47,5
portvesselsbytonnage.395911,270,POINT (22.015075684000067 60.465087890999996),Naantali,FINLI,FI_0FINLI,FI,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.395910,270,POINT (22.015075684000067 60.465087890999996),Naantali,FINLI,FI_0FINLI,FI,2025,From 500 to 999 gross tonnage,1,1,3
portvesselsbytonnage.395909,270,POINT (22.015075684000067 60.465087890999996),Naantali,FINLI,FI_0FINLI,FI,2025,From 100 to 499 gross tonnage,1,0,2
portvesselsbytonnage.395908,270,POINT (22.015075684000067 60.465087890999996),Naantali,FINLI,FI_0FINLI,FI,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.395925,270,POINT (22.015075684000067 60.465087890999996),Naantali,FINLI,FI_0FINLI,FI,2025,Total,403,17231,0
portvesselsbytonnage.398291,271,POINT (25.417480469000054 65.00030517600004),Oulu,FIOUL,FI_0FIOUL,FI,2025,From 50 000 to 79 999 gross tonnage,13,778,17
portvesselsbytonnage.398290,271,POINT (25.417480469000054 65.00030517600004),Oulu,FIOUL,FI_0FIOUL,FI,2025,From 40 000 to 49 999 gross tonnage,,,16
portvesselsbytonnage.398289,271,POINT (25.417480469000054 65.00030517600004),Oulu,FIOUL,FI_0FIOUL,FI,2025,From 20 000 to 29 999 gross tonnage,5,116,14
portvesselsbytonnage.398288,271,POINT (25.417480469000054 65.00030517600004),Oulu,FIOUL,FI_0FIOUL,FI,2025,From 10 000 to 19 999 gross tonnage,18,229,13
portvesselsbytonnage.398287,271,POINT (25.417480469000054 65.00030517600004),Oulu,FIOUL,FI_0FIOUL,FI,2025,From 9 000 to 9 999 gross tonnage,7,70,12
portvesselsbytonnage.398286,271,POINT (25.417480469000054 65.00030517600004),Oulu,FIOUL,FI_0FIOUL,FI,2025,From 8 000 to 8 999 gross tonnage,1,8,11
portvesselsbytonnage.398285,271,POINT (25.417480469000054 65.00030517600004),Oulu,FIOUL,FI_0FIOUL,FI,2025,From 7 000 to 7 999 gross tonnage,2,16,10
portvesselsbytonnage.398284,271,POINT (25.417480469000054 65.00030517600004),Oulu,FIOUL,FI_0FIOUL,FI,2025,From 6 000 to 6 999 gross tonnage,6,40,9
portvesselsbytonnage.398283,271,POINT (25.417480469000054 65.00030517600004),Oulu,FIOUL,FI_0FIOUL,FI,2025,From 5 000 to 5 999 gross tonnage,8,42,8
portvesselsbytonnage.398282,271,POINT (25.417480469000054 65.00030517600004),Oulu,FIOUL,FI_0FIOUL,FI,2025,From 4 000 to 4 999 gross tonnage,14,62,7
portvesselsbytonnage.398281,271,POINT (25.417480469000054 65.00030517600004),Oulu,FIOUL,FI_0FIOUL,FI,2025,From 3 000 to 3 999 gross tonnage,5,19,6
portvesselsbytonnage.398280,271,POINT (25.417480469000054 65.00030517600004),Oulu,FIOUL,FI_0FIOUL,FI,2025,From 2 000 to 2 999 gross tonnage,2,6,5
portvesselsbytonnage.398279,271,POINT (25.417480469000054 65.00030517600004),Oulu,FIOUL,FI_0FIOUL,FI,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.398278,271,POINT (25.417480469000054 65.00030517600004),Oulu,FIOUL,FI_0FIOUL,FI,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.398277,271,POINT (25.417480469000054 65.00030517600004),Oulu,FIOUL,FI_0FIOUL,FI,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.398292,271,POINT (25.417480469000054 65.00030517600004),Oulu,FIOUL,FI_0FIOUL,FI,2025,Total,81,1385,0
portvesselsbytonnage.399660,272,POINT (22.303894043000128 60.29687500000006),Parainen,FIPAR,FI_0FIPAR,FI,2025,From 30 000 to 39 999 gross tonnage,,,15
portvesselsbytonnage.399659,272,POINT (22.303894043000128 60.29687500000006),Parainen,FIPAR,FI_0FIPAR,FI,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.399658,272,POINT (22.303894043000128 60.29687500000006),Parainen,FIPAR,FI_0FIPAR,FI,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.399657,272,POINT (22.303894043000128 60.29687500000006),Parainen,FIPAR,FI_0FIPAR,FI,2025,From 7 000 to 7 999 gross tonnage,,,10
portvesselsbytonnage.399656,272,POINT (22.303894043000128 60.29687500000006),Parainen,FIPAR,FI_0FIPAR,FI,2025,From 6 000 to 6 999 gross tonnage,,,9
portvesselsbytonnage.399655,272,POINT (22.303894043000128 60.29687500000006),Parainen,FIPAR,FI_0FIPAR,FI,2025,From 5 000 to 5 999 gross tonnage,,,8
portvesselsbytonnage.399654,272,POINT (22.303894043000128 60.29687500000006),Parainen,FIPAR,FI_0FIPAR,FI,2025,From 4 000 to 4 999 gross tonnage,9,39,7
portvesselsbytonnage.399653,272,POINT (22.303894043000128 60.29687500000006),Parainen,FIPAR,FI_0FIPAR,FI,2025,From 3 000 to 3 999 gross tonnage,1,4,6
portvesselsbytonnage.399652,272,POINT (22.303894043000128 60.29687500000006),Parainen,FIPAR,FI_0FIPAR,FI,2025,From 2 000 to 2 999 gross tonnage,17,48,5
portvesselsbytonnage.399651,272,POINT (22.303894043000128 60.29687500000006),Parainen,FIPAR,FI_0FIPAR,FI,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.399650,272,POINT (22.303894043000128 60.29687500000006),Parainen,FIPAR,FI_0FIPAR,FI,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.399649,272,POINT (22.303894043000128 60.29687500000006),Parainen,FIPAR,FI_0FIPAR,FI,2025,From 100 to 499 gross tonnage,1,0,2
portvesselsbytonnage.399648,272,POINT (22.303894043000128 60.29687500000006),Parainen,FIPAR,FI_0FIPAR,FI,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.399661,272,POINT (22.303894043000128 60.29687500000006),Parainen,FIPAR,FI_0FIPAR,FI,2025,Total,28,91,0
portvesselsbytonnage.402607,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,From 200 000 to 249 999 gross tonnage,,,21
portvesselsbytonnage.402606,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,From 80 000 to 99 999 gross tonnage,,,18
portvesselsbytonnage.402605,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,From 50 000 to 79 999 gross tonnage,,,17
portvesselsbytonnage.402604,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,From 40 000 to 49 999 gross tonnage,1,44,16
portvesselsbytonnage.402603,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,From 30 000 to 39 999 gross tonnage,,,15
portvesselsbytonnage.402602,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,From 20 000 to 29 999 gross tonnage,6,135,14
portvesselsbytonnage.402601,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,From 10 000 to 19 999 gross tonnage,21,285,13
portvesselsbytonnage.402600,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,From 9 000 to 9 999 gross tonnage,2,20,12
portvesselsbytonnage.402599,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,From 8 000 to 8 999 gross tonnage,4,35,11
portvesselsbytonnage.402598,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,From 7 000 to 7 999 gross tonnage,4,31,10
portvesselsbytonnage.402597,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,From 6 000 to 6 999 gross tonnage,14,89,9
portvesselsbytonnage.402596,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,From 5 000 to 5 999 gross tonnage,14,77,8
portvesselsbytonnage.402595,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,From 4 000 to 4 999 gross tonnage,11,50,7
portvesselsbytonnage.402594,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,From 3 000 to 3 999 gross tonnage,22,79,6
portvesselsbytonnage.402593,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,From 2 000 to 2 999 gross tonnage,22,59,5
portvesselsbytonnage.402592,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.402591,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,From 500 to 999 gross tonnage,1,1,3
portvesselsbytonnage.402590,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,From 100 to 499 gross tonnage,1,0,2
portvesselsbytonnage.402589,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.402608,273,POINT (21.793090820000145 61.49249267600004),Pori,FIPOR,FI_0FIPOR,FI,2025,Total,123,904,0
portvesselsbytonnage.404910,274,POINT (22.690673828 63.713500977000024),Pietarsaari,FIPRS,FI_0FIPRS,FI,2025,From 50 000 to 79 999 gross tonnage,11,658,17
portvesselsbytonnage.404909,274,POINT (22.690673828 63.713500977000024),Pietarsaari,FIPRS,FI_0FIPRS,FI,2025,From 40 000 to 49 999 gross tonnage,1,45,16
portvesselsbytonnage.404908,274,POINT (22.690673828 63.713500977000024),Pietarsaari,FIPRS,FI_0FIPRS,FI,2025,From 30 000 to 39 999 gross tonnage,,,15
portvesselsbytonnage.404907,274,POINT (22.690673828 63.713500977000024),Pietarsaari,FIPRS,FI_0FIPRS,FI,2025,From 20 000 to 29 999 gross tonnage,3,75,14
portvesselsbytonnage.404906,274,POINT (22.690673828 63.713500977000024),Pietarsaari,FIPRS,FI_0FIPRS,FI,2025,From 10 000 to 19 999 gross tonnage,7,93,13
portvesselsbytonnage.404905,274,POINT (22.690673828 63.713500977000024),Pietarsaari,FIPRS,FI_0FIPRS,FI,2025,From 9 000 to 9 999 gross tonnage,,,12
portvesselsbytonnage.404904,274,POINT (22.690673828 63.713500977000024),Pietarsaari,FIPRS,FI_0FIPRS,FI,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.404903,274,POINT (22.690673828 63.713500977000024),Pietarsaari,FIPRS,FI_0FIPRS,FI,2025,From 7 000 to 7 999 gross tonnage,1,8,10
portvesselsbytonnage.404902,274,POINT (22.690673828 63.713500977000024),Pietarsaari,FIPRS,FI_0FIPRS,FI,2025,From 6 000 to 6 999 gross tonnage,10,66,9
portvesselsbytonnage.404901,274,POINT (22.690673828 63.713500977000024),Pietarsaari,FIPRS,FI_0FIPRS,FI,2025,From 5 000 to 5 999 gross tonnage,8,42,8
portvesselsbytonnage.404900,274,POINT (22.690673828 63.713500977000024),Pietarsaari,FIPRS,FI_0FIPRS,FI,2025,From 4 000 to 4 999 gross tonnage,24,107,7
portvesselsbytonnage.404899,274,POINT (22.690673828 63.713500977000024),Pietarsaari,FIPRS,FI_0FIPRS,FI,2025,From 3 000 to 3 999 gross tonnage,12,42,6
portvesselsbytonnage.404898,274,POINT (22.690673828 63.713500977000024),Pietarsaari,FIPRS,FI_0FIPRS,FI,2025,From 2 000 to 2 999 gross tonnage,4,10,5
portvesselsbytonnage.404897,274,POINT (22.690673828 63.713500977000024),Pietarsaari,FIPRS,FI_0FIPRS,FI,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.404896,274,POINT (22.690673828 63.713500977000024),Pietarsaari,FIPRS,FI_0FIPRS,FI,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.404895,274,POINT (22.690673828 63.713500977000024),Pietarsaari,FIPRS,FI_0FIPRS,FI,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.404894,274,POINT (22.690673828 63.713500977000024),Pietarsaari,FIPRS,FI_0FIPRS,FI,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.404911,274,POINT (22.690673828 63.713500977000024),Pietarsaari,FIPRS,FI_0FIPRS,FI,2025,Total,81,1146,0
portvesselsbytonnage.407103,275,POINT (24.46392822300004 64.68249511700003),Raahe,FIRAA,FI_0FIRAA,FI,2025,From 40 000 to 49 999 gross tonnage,,,16
portvesselsbytonnage.407102,275,POINT (24.46392822300004 64.68249511700003),Raahe,FIRAA,FI_0FIRAA,FI,2025,From 30 000 to 39 999 gross tonnage,,,15
portvesselsbytonnage.407101,275,POINT (24.46392822300004 64.68249511700003),Raahe,FIRAA,FI_0FIRAA,FI,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.407100,275,POINT (24.46392822300004 64.68249511700003),Raahe,FIRAA,FI_0FIRAA,FI,2025,From 10 000 to 19 999 gross tonnage,37,636,13
portvesselsbytonnage.407099,275,POINT (24.46392822300004 64.68249511700003),Raahe,FIRAA,FI_0FIRAA,FI,2025,From 9 000 to 9 999 gross tonnage,27,245,12
portvesselsbytonnage.407098,275,POINT (24.46392822300004 64.68249511700003),Raahe,FIRAA,FI_0FIRAA,FI,2025,From 8 000 to 8 999 gross tonnage,2,18,11
portvesselsbytonnage.407097,275,POINT (24.46392822300004 64.68249511700003),Raahe,FIRAA,FI_0FIRAA,FI,2025,From 7 000 to 7 999 gross tonnage,1,7,10
portvesselsbytonnage.407096,275,POINT (24.46392822300004 64.68249511700003),Raahe,FIRAA,FI_0FIRAA,FI,2025,From 6 000 to 6 999 gross tonnage,2,13,9
portvesselsbytonnage.407095,275,POINT (24.46392822300004 64.68249511700003),Raahe,FIRAA,FI_0FIRAA,FI,2025,From 5 000 to 5 999 gross tonnage,3,15,8
portvesselsbytonnage.407094,275,POINT (24.46392822300004 64.68249511700003),Raahe,FIRAA,FI_0FIRAA,FI,2025,From 4 000 to 4 999 gross tonnage,15,67,7
portvesselsbytonnage.407093,275,POINT (24.46392822300004 64.68249511700003),Raahe,FIRAA,FI_0FIRAA,FI,2025,From 3 000 to 3 999 gross tonnage,15,53,6
portvesselsbytonnage.407092,275,POINT (24.46392822300004 64.68249511700003),Raahe,FIRAA,FI_0FIRAA,FI,2025,From 2 000 to 2 999 gross tonnage,9,26,5
portvesselsbytonnage.407091,275,POINT (24.46392822300004 64.68249511700003),Raahe,FIRAA,FI_0FIRAA,FI,2025,From 1 000 to 1 999 gross tonnage,3,3,4
portvesselsbytonnage.407090,275,POINT (24.46392822300004 64.68249511700003),Raahe,FIRAA,FI_0FIRAA,FI,2025,From 500 to 999 gross tonnage,,,3
portvesselsbytonnage.407089,275,POINT (24.46392822300004 64.68249511700003),Raahe,FIRAA,FI_0FIRAA,FI,2025,From 100 to 499 gross tonnage,,,2
portvesselsbytonnage.407088,275,POINT (24.46392822300004 64.68249511700003),Raahe,FIRAA,FI_0FIRAA,FI,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.407104,275,POINT (24.46392822300004 64.68249511700003),Raahe,FIRAA,FI_0FIRAA,FI,2025,Total,114,1083,0
portvesselsbytonnage.410096,276,POINT (21.47747802699996 61.127685547000056),Rauma,FIRAU,FI_0FIRAU,FI,2025,From 50 000 to 79 999 gross tonnage,,,17
portvesselsbytonnage.410095,276,POINT (21.47747802699996 61.127685547000056),Rauma,FIRAU,FI_0FIRAU,FI,2025,From 40 000 to 49 999 gross tonnage,,,16
portvesselsbytonnage.410094,276,POINT (21.47747802699996 61.127685547000056),Rauma,FIRAU,FI_0FIRAU,FI,2025,From 30 000 to 39 999 gross tonnage,2,63,15
portvesselsbytonnage.410093,276,POINT (21.47747802699996 61.127685547000056),Rauma,FIRAU,FI_0FIRAU,FI,2025,From 20 000 to 29 999 gross tonnage,19,538,14
portvesselsbytonnage.410092,276,POINT (21.47747802699996 61.127685547000056),Rauma,FIRAU,FI_0FIRAU,FI,2025,From 10 000 to 19 999 gross tonnage,73,1108,13
portvesselsbytonnage.410091,276,POINT (21.47747802699996 61.127685547000056),Rauma,FIRAU,FI_0FIRAU,FI,2025,From 9 000 to 9 999 gross tonnage,23,211,12
portvesselsbytonnage.410090,276,POINT (21.47747802699996 61.127685547000056),Rauma,FIRAU,FI_0FIRAU,FI,2025,From 8 000 to 8 999 gross tonnage,,,11
portvesselsbytonnage.410089,276,POINT (21.47747802699996 61.127685547000056),Rauma,FIRAU,FI_0FIRAU,FI,2025,From 7 000 to 7 999 gross tonnage,6,45,10
portvesselsbytonnage.410088,276,POINT (21.47747802699996 61.127685547000056),Rauma,FIRAU,FI_0FIRAU,FI,2025,From 6 000 to 6 999 gross tonnage,6,39,9
portvesselsbytonnage.410087,276,POINT (21.47747802699996 61.127685547000056),Rauma,FIRAU,FI_0FIRAU,FI,2025,From 5 000 to 5 999 gross tonnage,25,133,8
portvesselsbytonnage.410086,276,POINT (21.47747802699996 61.127685547000056),Rauma,FIRAU,FI_0FIRAU,FI,2025,From 4 000 to 4 999 gross tonnage,32,147,7
portvesselsbytonnage.410085,276,POINT (21.47747802699996 61.127685547000056),Rauma,FIRAU,FI_0FIRAU,FI,2025,From 3 000 to 3 999 gross tonnage,26,92,6
portvesselsbytonnage.410084,276,POINT (21.47747802699996 61.127685547000056),Rauma,FIRAU,FI_0FIRAU,FI,2025,From 2 000 to 2 999 gross tonnage,24,62,5
portvesselsbytonnage.410083,276,POINT (21.47747802699996 61.127685547000056),Rauma,FIRAU,FI_0FIRAU,FI,2025,From 1 000 to 1 999 gross tonnage,,,4
portvesselsbytonnage.410082,276,POINT (21.47747802699996 61.127685547000056),Rauma,FIRAU,FI_0FIRAU,FI,2025,From 500 to 999 gross tonnage,1,1,3
portvesselsbytonnage.410081,276,POINT (21.47747802699996 61.127685547000056),Rauma,FIRAU,FI_0FIRAU,FI,2025,From 100 to 499 gross tonnage,3,1,2
portvesselsbytonnage.410080,276,POINT (21.47747802699996 61.127685547000056),Rauma,FIRAU,FI_0FIRAU,FI,2025,Less than 100 gross tonnage,,,1
portvesselsbytonnage.410097,276,POINT (21.47747802699996 61.127685547000056),Rauma,FIRAU,FI_0FIRAU,FI,2025,Total,240,2439,0
portvesselsbytonnage.411778,277,POINT (24.41192627000015 64.65972900400004),Rautaruukki,FIRTR,FI_0FIRTR,FI,2025,From 20 000 to 29 999 gross tonnage,,,14
portvesselsbytonnage.411777,277,POINT (24.41192627000015 64.65972900400004),Rautaruukki,FIRTR,FI_0FIRTR,FI,2025,From 10 000 to 19 999 gross tonnage,,,13
portvesselsbytonnage.411776,277,POINT (24.41192627000015 64.65972900400004),Rautaruukki,FIRTR,FI_0FIRTR,FI,2025,From 9 000 to 9 999 gross tonnage,,,12
